Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LS,2350,2,Basic Yoga,96%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wright, Caitlin Ann",
,,,,,,,,,,,,,,,,Shevlin,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 131 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LS,2350,6,Basic Yoga,90%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cato, Megan",
,,,,,,,,,,,,,,,,Elizabeth,
LS,2360,2,Power/Ashtanga Yoga,87%,7%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Wright, Caitlin Ann",
,,,,,,,,,,,,,,,,Shevlin,
LS,2360,3,Power/Ashtanga Yoga,88%,0%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Wright, Caitlin Ann",
,,,,,,,,,,,,,,,,Shevlin,
LS,2360,4,Power/Ashtanga Yoga,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Rapp, McKenzie Selig",
LS,2380,1,Vinyasa Flow Yoga,86%,0%,0%,7%,7%,0%,0%,0%,0%,0%,0%,0%,"Martinez, Nicole",
,,,,,,,,,,,,,,,,Elizabeth,
LS,2380,2,Vinyasa Flow Yoga,67%,25%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Martinez, Nicole",
,,,,,,,,,,,,,,,,Elizabeth,
LS,2420,1,Meditation and Relax,87%,4%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,2,Meditation and Relax,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,3,Meditation and Relax,74%,13%,9%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Amin, Ranjanbala",
,,,,,,,,,,,,,,,,Dilipkumar,
LS,2420,4,Meditation and Relax,96%,0%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Amin, Ranjanbala",
,,,,,,,,,,,,,,,,Dilipkumar,
LS,2420,5,Meditation and Relax,87%,9%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Amin, Ranjanbala",
,,,,,,,,,,,,,,,,Dilipkumar,
LS,2420,6,Meditation and Relax,85%,0%,5%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Amin, Ranjanbala",
,,,,,,,,,,,,,,,,Dilipkumar,
LS,2420,9,Meditation and Relax,83%,0%,4%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2420,10,Meditation and Relax,71%,14%,10%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Gahan, Renee",
,,,,,,,,,,,,,,,,Warren,
LS,2450,8,Pilates,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Moreno, Diane F",
LS,2500,1,Marathon Training,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Dunn, John Walston",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 132 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
LS,2700,1,Sports Officiating,83%,0%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Cox, Christopher",
,,,,,,,,,,,,,,,,Warren,
LS,2750,3,Red Cross First Aid/CPR,93%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Loomis, Christopher",
,,,,,,,,,,,,,,,,Michael,
LS,2750,8,Red Cross First Aid/CPR,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Loomis, Christopher",
,,,,,,,,,,,,,,,,Michael,
LS,2780,1,Wilderness First Aid,87%,7%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Turke, Emily Grace",
LS,2780,3,Wilderness First Aid,88%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Turke, Emily Grace",
LS,3560,1,Riflery II,83%,8%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Cox, Hubert L",
LS,3560,2,Riflery II,92%,0%,0%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Cox, Hubert L",
LS,3580,2,Advanced Shotgun Skeet,75%,8%,0%,0%,8%,0%,0%,8%,0%,0%,0%,0%,"Henry, Catherine",
,,,,,,,,,,,,,,,,Audrey,
MATH,1010,1,Essen Math for Informed S,34%,30%,25%,2%,0%,0%,0%,9%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
MATH,1010,2,Essen Math for Informed S,27%,36%,16%,5%,5%,0%,0%,9%,2%,0%,0%,0%,"Schmoll, Martin",
,,,,,,,,,,,,,,,,Johannes,
MATH,1010,3,Essen Math for Informed S,29%,52%,14%,2%,2%,0%,0%,0%,0%,0%,0%,0%,"LIM, JOUNGLAG",
MATH,1010,4,Essen Math for Informed S,15%,36%,36%,8%,5%,0%,0%,0%,0%,0%,0%,0%,"Sullivan, Brendan",
MATH,1010,5,Essen Math for Informed S,39%,32%,16%,2%,0%,0%,0%,11%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
MATH,1010,6,Essen Math for Informed S,29%,38%,24%,7%,2%,0%,0%,0%,0%,0%,0%,0%,"Morita, Shuhei",
MATH,1010,400,Essen Math for Informed S,24%,21%,21%,12%,5%,0%,0%,17%,0%,0%,0%,0%,"Mangum, Chad",
,,,,,,,,,,,,,,,,Robert,
MATH,1020,1,Business Calculus I,33%,26%,23%,9%,5%,0%,0%,5%,0%,0%,0%,0%,"Mertin, Alec",
MATH,1020,2,Business Calculus I,41%,30%,17%,4%,2%,0%,0%,4%,0%,0%,0%,0%,"Balena, Daniel David",
MATH,1020,3,Business Calculus I,27%,34%,15%,7%,7%,0%,0%,10%,0%,0%,0%,0%,"Sullivan, Tyler James",
MATH,1020,4,Business Calculus I,24%,32%,20%,7%,7%,0%,0%,10%,0%,0%,0%,0%,"Kettinger, Jared",
,,,,,,,,,,,,,,,,William R,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 133 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1020,5,Business Calculus I,44%,22%,16%,2%,9%,0%,0%,7%,0%,0%,0%,0%,"Moles, Grant L",
MATH,1020,6,Business Calculus I,27%,27%,30%,0%,9%,0%,0%,7%,0%,0%,0%,0%,"Balena, Daniel David",
MATH,1020,7,Business Calculus I,55%,30%,9%,5%,0%,0%,0%,2%,0%,0%,0%,0%,"Dunivin, Jeremiah",
MATH,1020,8,Business Calculus I,41%,34%,14%,2%,2%,0%,0%,7%,0%,0%,0%,0%,"Simms, Donna M",
MATH,1020,9,Business Calculus I,39%,30%,14%,11%,5%,0%,0%,2%,0%,0%,0%,0%,"Kunwar, Hemanta",
MATH,1020,10,Business Calculus I,56%,6%,19%,9%,0%,0%,0%,9%,0%,0%,0%,0%,"Chen, Dongwei",
MATH,1020,11,Business Calculus I,44%,33%,19%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Byun, Seok Hyun",
MATH,1020,12,Business Calculus I,38%,29%,10%,10%,7%,0%,0%,7%,0%,0%,0%,0%,"Balena, Daniel David",
MATH,1020,13,Business Calculus I,36%,41%,11%,7%,2%,0%,0%,2%,0%,0%,0%,0%,"Cowen, Michael",
,,,,,,,,,,,,,,,,Thomas,
MATH,1020,14,Business Calculus I,46%,28%,13%,2%,9%,0%,0%,2%,0%,0%,0%,0%,"Yates, Kyle J",
MATH,1020,15,Business Calculus I,36%,33%,6%,8%,6%,0%,0%,11%,0%,0%,0%,0%,"Byun, Seok Hyun",
MATH,1020,16,Business Calculus I,33%,25%,24%,4%,8%,0%,0%,4%,1%,0%,0%,0%,"Cowen, Michael",
,,,,,,,,,,,,,,,,Thomas,
MATH,1020,18,Business Calculus I,23%,39%,20%,11%,5%,0%,0%,2%,0%,0%,0%,0%,"Balena, Daniel David",
MATH,1020,19,Business Calculus I,44%,26%,15%,10%,5%,0%,0%,0%,0%,0%,0%,0%,"Li, Yezhuo",
MATH,1020,21,Business Calculus I,45%,20%,18%,10%,0%,0%,0%,8%,0%,0%,0%,0%,"Simms, Donna M",
MATH,1020,23,Business Calculus I,34%,28%,20%,6%,2%,0%,0%,8%,2%,0%,0%,0%,"Cowen, Michael",
,,,,,,,,,,,,,,,,Thomas,
MATH,1020,24,Business Calculus I,36%,25%,20%,5%,5%,0%,0%,7%,2%,0%,0%,0%,"Biswas, Deborpita",
MATH,1020,201,Business Calculus I,56%,27%,14%,0%,1%,0%,0%,2%,0%,0%,0%,0%,"Van Dyken, Jennifer E",
MATH,1030,1,Elementary Functions,44%,19%,21%,2%,5%,0%,2%,7%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
MATH,1030,2,Elementary Functions,38%,31%,13%,2%,6%,0%,3%,7%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
MATH,1030,3,Elementary Functions,34%,31%,21%,2%,3%,0%,2%,8%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 134 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1030,4,Elementary Functions,30%,28%,25%,6%,5%,0%,3%,4%,0%,0%,0%,0%,"Costanzo, David",
,,,,,,,,,,,,,,,,Gabriel,
MATH,1040,1,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,71%,27%,2%,0%,0%,0%,0%,"White, Trinity",
MATH,1040,2,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,80%,20%,0%,0%,0%,0%,0%,"Nguyen, Tony Thanh",
MATH,1040,3,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,83%,10%,7%,0%,0%,0%,0%,"Lee, Hwan Hee",
MATH,1040,4,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,79%,14%,7%,0%,0%,0%,0%,"VanLandingham,",
,,,,,,,,,,,,,,,,Julia Carolyn,
MATH,1040,5,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,72%,21%,8%,0%,0%,0%,0%,"Vargun, Duygu",
MATH,1040,6,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,81%,16%,2%,0%,0%,0%,0%,"Mckay, Julianne",
MATH,1040,7,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,66%,32%,2%,0%,0%,0%,0%,"Lee, Hwan Hee",
MATH,1040,8,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,73%,24%,3%,0%,0%,0%,0%,"Lee, Hwan Hee",
MATH,1040,9,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,75%,17%,6%,3%,0%,0%,0%,"Mabe, Madison N",
MATH,1040,201,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,91%,9%,0%,0%,0%,0%,0%,"Nguyen, Tony Thanh",
MATH,1040,202,Precalc & Intro Differen Ca,0%,0%,0%,0%,0%,95%,5%,0%,0%,0%,0%,0%,"Nguyen, Tony Thanh",
MATH,1050,1,Precalculus,0%,0%,0%,0%,0%,66%,28%,2%,5%,0%,0%,0%,"Hanna, Jennifer",
,,,,,,,,,,,,,,,,Marie,
MATH,1050,2,Precalculus,0%,0%,0%,0%,0%,76%,13%,8%,3%,0%,0%,0%,"Hanna, Jennifer",
,,,,,,,,,,,,,,,,Marie,
MATH,1050,3,Precalculus,0%,0%,0%,0%,0%,74%,22%,4%,0%,0%,0%,0%,"Hanna, Jennifer",
,,,,,,,,,,,,,,,,Marie,
MATH,1060,1,Calculus of One Variable I,33%,30%,18%,10%,5%,0%,0%,5%,0%,0%,0%,0%,"Guest, Allen",
,,,,,,,,,,,,,,,,Anderson,
MATH,1060,2,Calculus of One Variable I,38%,30%,14%,5%,12%,0%,0%,1%,0%,0%,0%,0%,"Alekseeva, Sofya",
MATH,1060,3,Calculus of One Variable I,53%,24%,13%,6%,3%,0%,0%,1%,0%,0%,0%,0%,"Assis Machado,",
,,,,,,,,,,,,,,,,Roberto,
MATH,1060,4,Calculus of One Variable I,44%,37%,14%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Peele, Stephen D",
MATH,1060,5,Calculus of One Variable I,37%,44%,15%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Edalgo, Steven Taylor",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 135 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1060,7,Calculus of One Variable I,39%,37%,7%,8%,4%,0%,0%,4%,0%,0%,0%,0%,"Alekseeva, Sofya",
MATH,1060,8,Calculus of One Variable I,54%,32%,2%,2%,5%,0%,0%,5%,0%,0%,0%,0%,"Wang, Yunan",
MATH,1060,9,Calculus of One Variable I,38%,48%,12%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Faridian, Hossein",
MATH,1060,10,Calculus of One Variable I,36%,23%,26%,3%,13%,0%,0%,0%,0%,0%,0%,0%,"Pierrottet, Antonio M",
MATH,1060,11,Calculus of One Variable I,31%,39%,14%,3%,11%,0%,0%,3%,0%,0%,0%,0%,"Guest, Allen",
,,,,,,,,,,,,,,,,Anderson,
MATH,1060,12,Calculus of One Variable I,29%,29%,21%,9%,6%,0%,0%,6%,0%,0%,0%,0%,"Guest, Allen",
,,,,,,,,,,,,,,,,Anderson,
MATH,1060,201,Calculus of One Variable I,41%,38%,16%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Byrd, Michael",
MATH,1060,202,Calculus of One Variable I,56%,25%,13%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Watkins, Seth",
,,,,,,,,,,,,,,,,Quentin,
MATH,1060,203,Calculus of One Variable I,62%,21%,9%,9%,0%,0%,0%,0%,0%,0%,0%,0%,"Watkins, Seth",
,,,,,,,,,,,,,,,,Quentin,
MATH,1060,204,Calculus of One Variable I,42%,29%,23%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Watkins, Seth",
,,,,,,,,,,,,,,,,Quentin,
MATH,1060,205,Calculus of One Variable I,33%,41%,15%,7%,0%,0%,0%,4%,0%,0%,0%,0%,"Swanson, Joseph E",
MATH,1070,1,Differen and Integral Calcu,11%,43%,32%,11%,0%,0%,0%,4%,0%,0%,0%,0%,"Kenyon, Catherine",
,,,,,,,,,,,,,,,,Mary,
MATH,1070,2,Differen and Integral Calcu,28%,20%,36%,12%,0%,0%,0%,4%,0%,0%,0%,0%,"Kenyon, Catherine",
,,,,,,,,,,,,,,,,Mary,
MATH,1080,1,Calculus of One Variable II,10%,19%,19%,10%,23%,0%,0%,19%,0%,0%,0%,0%,"Xu, Yibo",
MATH,1080,2,Calculus of One Variable II,7%,19%,21%,7%,21%,0%,0%,21%,2%,0%,0%,0%,"Chao, Shih-Wei",
MATH,1080,3,Calculus of One Variable II,12%,24%,22%,15%,10%,0%,0%,15%,2%,0%,0%,0%,"Scott, Bradley K.",
MATH,1080,4,Calculus of One Variable II,19%,21%,24%,5%,14%,0%,0%,17%,0%,0%,0%,0%,"Scott, Bradley K.",
MATH,1080,5,Calculus of One Variable II,33%,21%,12%,10%,12%,0%,0%,12%,0%,0%,0%,0%,"Splitter, Blake",
,,,,,,,,,,,,,,,,Anthony,
MATH,1080,6,Calculus of One Variable II,31%,21%,13%,10%,13%,0%,0%,13%,0%,0%,0%,0%,"Scott, Bradley K.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 136 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,1080,7,Calculus of One Variable II,24%,7%,24%,24%,10%,0%,0%,10%,0%,0%,0%,0%,"Chao, Shih-Wei",
MATH,1080,8,Calculus of One Variable II,13%,7%,33%,10%,20%,0%,0%,17%,0%,0%,0%,0%,"Scruggs, Scott R",
MATH,1080,9,Calculus of One Variable II,17%,13%,27%,13%,13%,0%,0%,17%,0%,0%,0%,0%,"Alvarez, Travis R",
MATH,1080,10,Calculus of One Variable II,26%,24%,14%,5%,17%,0%,0%,14%,0%,0%,0%,0%,"Chao, Shih-Wei",
MATH,1080,11,Calculus of One Variable II,20%,18%,25%,8%,18%,0%,0%,13%,0%,0%,0%,0%,"Burr, Meredith Nicole",
MATH,1080,201,Calculus of One Variable II,42%,33%,21%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Burr, Meredith Nicole",
MATH,1150,1,Contemp Math for Elem T,97%,0%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Sullivan, Tyler James",
MATH,1150,2,Contemp Math for Elem T,97%,0%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Sullivan, Tyler James",
MATH,1150,3,Contemp Math for Elem T,93%,2%,0%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Sullivan, Tyler James",
MATH,1160,1,Contemp Math for Elem T,61%,17%,15%,0%,5%,0%,0%,0%,2%,0%,0%,0%,"Carreras Jusino,",
,,,,,,,,,,,,,,,,Angel M,
MATH,1990,1,Problem Solving in Mathe,0%,0%,0%,0%,0%,97%,2%,1%,0%,0%,0%,0%,"Hanna, Marion L",
MATH,1990,2,Problem Solving in Mathe,0%,0%,0%,0%,0%,99%,1%,0%,0%,0%,0%,0%,"Hanna, Marion L",
MATH,1990,3,Problem Solving in Mathe,0%,0%,0%,0%,0%,97%,2%,1%,0%,0%,0%,0%,"Hanna, Marion L",
MATH,1990,404,Problem Solving in Mathe,0%,0%,0%,0%,0%,95%,3%,2%,0%,0%,0%,0%,"Hanna, Marion L",
MATH,2060,1,Calculus of Several Variabl,34%,34%,18%,4%,7%,0%,0%,4%,0%,0%,0%,0%,"Ramiharimanana,",
,,,,,,,,,,,,,,,,Nantsoina Cynthia,
MATH,2060,2,Calculus of Several Variabl,46%,32%,10%,5%,5%,0%,0%,1%,0%,0%,0%,0%,"Ramiharimanana,",
,,,,,,,,,,,,,,,,Nantsoina Cynthia,
MATH,2060,3,Calculus of Several Variabl,32%,33%,24%,7%,2%,0%,0%,2%,0%,0%,0%,0%,"Teitloff, Timothy",
,,,,,,,,,,,,,,,,Charles,
MATH,2060,4,Calculus of Several Variabl,34%,45%,17%,3%,1%,0%,0%,0%,0%,0%,0%,0%,"Viktorova, Irina V.",
MATH,2060,5,Calculus of Several Variabl,28%,27%,28%,10%,5%,0%,0%,2%,0%,0%,0%,0%,"Teitloff, Timothy",
,,,,,,,,,,,,,,,,Charles,
MATH,2060,6,Calculus of Several Variabl,42%,44%,10%,1%,0%,0%,0%,2%,0%,0%,0%,0%,"Viktorova, Irina V.",
MATH,2060,100,Calc of Several Vars (HON),43%,29%,14%,0%,7%,0%,0%,7%,0%,0%,0%,0%,"Lassiter, Julie B",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 137 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,2060,201,Calculus of Several Variabl,67%,21%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Lassiter, Julie B",
MATH,2070,1,Business Calculus II,38%,18%,20%,4%,13%,0%,0%,7%,0%,0%,0%,0%,"Newton, Jennifer Ray",
MATH,2070,2,Business Calculus II,20%,18%,18%,20%,16%,0%,0%,9%,0%,0%,0%,0%,"Szramowski, Luke",
MATH,2070,3,Business Calculus II,27%,36%,20%,9%,4%,0%,0%,4%,0%,0%,0%,0%,"Melton, Tyler",
MATH,2070,4,Business Calculus II,20%,27%,18%,11%,16%,0%,0%,5%,2%,0%,0%,0%,"Savary, Kristen M",
MATH,2070,5,Business Calculus II,39%,20%,24%,6%,8%,0%,0%,4%,0%,0%,0%,0%,"Maibach, Sydney",
,,,,,,,,,,,,,,,,Marcia,
MATH,2070,6,Business Calculus II,29%,29%,12%,18%,4%,0%,0%,8%,0%,0%,0%,0%,"Maibach, Sydney",
,,,,,,,,,,,,,,,,Marcia,
MATH,2070,7,Business Calculus II,21%,30%,21%,11%,6%,0%,0%,11%,0%,0%,0%,0%,"Maibach, Sydney",
,,,,,,,,,,,,,,,,Marcia,
MATH,2070,8,Business Calculus II,29%,35%,20%,8%,6%,0%,0%,2%,0%,0%,0%,0%,"Maibach, Sydney",
,,,,,,,,,,,,,,,,Marcia,
MATH,2070,9,Business Calculus II,22%,16%,31%,7%,11%,0%,0%,13%,0%,0%,0%,0%,"Zhu, Daozhou",
MATH,2070,10,Business Calculus II,24%,36%,16%,7%,13%,0%,0%,4%,0%,0%,0%,0%,"Soriano, Emma",
MATH,2070,11,Business Calculus II,26%,31%,26%,12%,2%,0%,0%,2%,0%,0%,0%,0%,"Palmer, James W",
MATH,2070,13,Business Calculus II,35%,26%,20%,11%,4%,0%,0%,4%,0%,0%,0%,0%,"Hawkins, Elizabeth",
,,,,,,,,,,,,,,,,Viola,
MATH,2070,14,Business Calculus II,44%,11%,24%,9%,7%,0%,0%,4%,0%,0%,0%,0%,"Visser, James McKay",
MATH,2070,400,Business Calculus II,18%,18%,18%,24%,13%,0%,0%,9%,0%,0%,0%,0%,"Newton, Jennifer Ray",
MATH,2080,1,Intro to Ordin Diff Equatio,42%,26%,18%,11%,3%,0%,0%,0%,0%,0%,0%,0%,"Parrott, Timothy",
,,,,,,,,,,,,,,,,Franklin,
MATH,2080,2,Intro to Ordin Diff Equatio,46%,20%,15%,2%,12%,0%,0%,5%,0%,0%,0%,0%,"Parrott, Timothy",
,,,,,,,,,,,,,,,,Franklin,
MATH,2080,3,Intro to Ordin Diff Equatio,38%,26%,24%,2%,10%,0%,0%,0%,0%,0%,0%,0%,"Parrott, Timothy",
,,,,,,,,,,,,,,,,Franklin,
MATH,2080,4,Intro to Ordin Diff Equatio,35%,21%,26%,9%,7%,0%,0%,2%,0%,0%,0%,0%,"Fralix, Brian H.",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 138 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MATH,2080,5,Intro to Ordin Diff Equatio,22%,33%,24%,9%,9%,0%,0%,2%,0%,0%,0%,0%,"Mitkovski, Mishko",
MATH,2080,6,Intro to Ordin Diff Equatio,23%,18%,28%,10%,13%,0%,0%,10%,0%,0%,0%,0%,"Yoon, Jeong - Rock",
MATH,2080,7,Intro to Ordin Diff Equatio,46%,37%,14%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Rebholz, Leo G",
MATH,2160,1,Geometry for Elem Sch Te,71%,12%,14%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Carreras Jusino,",
,,,,,,,,,,,,,,,,Angel M,
MATH,2160,2,Geometry for Elem Sch Te,71%,24%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Carreras Jusino,",
,,,,,,,,,,,,,,,,Angel M,
MATH,2160,3,Geometry for Elem Sch Te,64%,17%,10%,2%,0%,0%,0%,5%,2%,0%,0%,0%,"Carreras Jusino,",
,,,,,,,,,,,,,,,,Angel M,
MATH,2500,1,Intro to Mathematical Scie,91%,5%,0%,0%,3%,0%,0%,2%,0%,0%,0%,0%,"Rebholz, Leo G",
MATH,3020,1,Stat for Science & Engineer,45%,40%,7%,0%,2%,0%,0%,5%,0%,0%,0%,0%,"Bridges, William C",
MATH,3020,2,Stat for Science & Engineer,83%,14%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cantrell, Amy Melissa",
MATH,3020,3,Stat for Science & Engineer,83%,7%,5%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Kerfonta, Caroline",
MATH,3020,4,Stat for Science & Engineer,75%,23%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cantrell, Amy Melissa",
MATH,3020,5,Stat for Science & Engineer,67%,21%,5%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Cantrell, Amy Melissa",
MATH,3020,6,Stat for Science & Engineer,45%,34%,14%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Cawood, Mark E.",
MATH,3020,7,Stat for Science & Engineer,54%,34%,9%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Cantrell, Amy Melissa",
MATH,3020,8,Stat for Science & Engineer,34%,37%,23%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Cawood, Mark E.",
MATH,3110,1,Linear Algebra,18%,24%,47%,3%,0%,0%,0%,8%,0%,0%,0%,0%,"Coykendall, James",
,,,,,,,,,,,,,,,,Barker,
MATH,3110,2,Linear Algebra,50%,39%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Goddard, Wayne D",
MATH,3110,3,Linear Algebra,40%,49%,9%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Goddard, Wayne D",
