Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ME,4010,2,Mech Engr Design,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ramnath, Satchit",
ME,4020,3,Intern in Engr Des,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Guggisberg, Timothy",
,,,,,,,,,,,,,,,,John,
ME,4020,5,Intern in Engr Des,75%,20%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Guggisberg, Timothy",
,,,,,,,,,,,,,,,,John,
ME,4020,77,Intern in Engr Des,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mocko, Gregory",
ME,4030,1,Control Dynamic Systems,32%,20%,24%,19%,5%,0%,0%,0%,0%,0%,0%,0%,"Vahidi, Ardalan",
ME,4030,2,Control Dynamic Systems,60%,26%,12%,0%,2%,0%,0%,0%,0%,0%,0%,0%,Mohammadpour,
,,,,,,,,,,,,,,,,"Velni, Javad",
ME,4230,1,Intro Aerodynamics,64%,22%,13%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Giguere, Philippe",
ME,4260,1,Nuclear Energy,49%,32%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Watkins, Richard J",
ME,4300,1,Mech Comp Materials,74%,14%,9%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Meng, Zhaoxu",
ME,4410,1,Smart Material Systems,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Myers, Oliver J",
ME,4440,1,Mechanical Engineering La,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
ME,4440,2,Mechanical Engineering La,19%,81%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
ME,4440,4,Mechanical Engineering La,55%,45%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 110 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ME,4440,5,Mechanical Engineering La,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
ME,4440,7,Mechanical Engineering La,38%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
ME,4440,8,Mechanical Engineering La,47%,53%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
ME,4440,10,Mechanical Engineering La,43%,57%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schweisinger, Todd",
,,,,,,,,,,,,,,,,Alan,
ME,4500,1,Nonlinear Dynamics and C,18%,27%,36%,0%,9%,0%,0%,9%,0%,0%,0%,0%,"Bostwick, Joshua B",
ME,4550,1,Design for Manuf,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Turner, Cameron",
ME,4620,1,Digital Automotive Manufa,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krugh, Matthew",
,,,,,,,,,,,,,,,,Charles,
ME,4930,44,Sel Topics: Vibrations,13%,26%,26%,4%,13%,0%,0%,17%,0%,0%,0%,0%,"Scott, Richard Lynn",
ME,6300,1,Mech Comp Materials,57%,29%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meng, Zhaoxu",
ME,6410,1,Smart Material Systems,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Myers, Oliver J",
ME,6500,1,Nonlinear Dynamics and C,44%,11%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bostwick, Joshua B",
ME,6550,1,Design for Manuf,90%,5%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Turner, Cameron",
ME,6620,1,Digital Automotive Manufa,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Krugh, Matthew",
,,,,,,,,,,,,,,,,Charles,
ME,8180,1,Intro to Fin Ele Ana,60%,30%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Thompson, Lonny L",
ME,8190,1,Cp Meth in Therm Sc,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Li, Zhen",
ME,8200,1,Mod Cont Engr,33%,13%,50%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Vahidi, Ardalan",
ME,8310,1,Convective Ht Trans,35%,41%,18%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Zhao, Xin",
ME,8370,1,Theory of Elast I,0%,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhao, Huijuan",
ME,8610,1,Matl Sel Engr Design,32%,44%,15%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Pataky, Garrett J",
ME,8720,1,Design Automatn for Mech,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Turner, Cameron",
ME,8750,1,Adv Manufacturing Proces,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Choi, Hong Seok",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 111 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
ME,8910,2,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Lv, Ge",
ME,8910,24,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Wagner, John R",
ME,8910,28,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Turner, Cameron",
ME,8930,14,Sel Topics: Robot Dynamic,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tallapragada,",
,,,,,,,,,,,,,,,,Phanindra,
ME,9910,9,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Li, Gang",
ME,9910,26,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Li, Zhen",
ME,9910,36,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Martinez Saez,",
,,,,,,,,,,,,,,,,Enrique,
MGT,2010,1,Principles of Management,74%,21%,3%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Laxton, Sheena",
,,,,,,,,,,,,,,,,Elizabeth Pope,
MGT,2010,2,Principles of Management,58%,29%,7%,2%,2%,0%,0%,1%,0%,0%,0%,0%,"Walker, Demorris",
MGT,2010,7,Principles of Management,87%,8%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Liu, Shuang",
MGT,2010,8,Principles of Management,54%,38%,6%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"Simsek, Monica",
,,,,,,,,,,,,,,,,Maciel Lopes,
MGT,2010,10,Principles of Management,30%,34%,30%,4%,0%,0%,0%,2%,0%,0%,0%,0%,"Mann, Christopher R",
MGT,2010,11,Principles of Management,71%,20%,6%,2%,1%,0%,0%,0%,0%,0%,0%,0%,"Roskam, Dirk Marinus",
MGT,2010,12,Principles of Management,74%,21%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Ferrise, Emily Isabel",
MGT,2010,13,Principles of Management,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Chen, Yao",
MGT,2010,16,Principles of Management,82%,13%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Liu, Shuang",
MGT,2010,17,Principles of Management,53%,37%,5%,3%,0%,0%,0%,3%,0%,0%,0%,0%,"Simsek, Monica",
,,,,,,,,,,,,,,,,Maciel Lopes,
MGT,2010,18,Principles of Management,17%,30%,40%,7%,3%,0%,0%,3%,0%,0%,0%,0%,"Simsek, Monica",
,,,,,,,,,,,,,,,,Maciel Lopes,
MGT,2180,1,Management PC Applicati,74%,15%,6%,1%,1%,0%,1%,2%,0%,0%,0%,0%,"Toole, Ryan A",
MGT,2180,2,Management PC Applicati,73%,15%,7%,3%,1%,0%,1%,1%,0%,0%,0%,0%,"Walker, Demorris",
MGT,3070,1,Human Resource Manage,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"White, Sandra Marie",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 112 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MGT,3070,2,Human Resource Manage,75%,23%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Spooner, Leonard",
,,,,,,,,,,,,,,,,Joseph,
MGT,3070,3,Human Resource Manage,78%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"White, Sandra Marie",
MGT,3070,4,Human Resource Manage,68%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Spooner, Leonard",
,,,,,,,,,,,,,,,,Joseph,
MGT,3070,6,Human Resource Manage,69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scott, Kristin L",
,,,,,,,,,,,,,,,,Damato,
MGT,3070,8,Human Resource Manage,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Spooner, Leonard",
,,,,,,,,,,,,,,,,Joseph,
MGT,3100,2,Intermed Business Statistic,30%,34%,26%,2%,1%,0%,0%,7%,0%,0%,0%,0%,"DeToma, Daniel Allan",
MGT,3100,3,Intermed Business Statistic,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Seyed Haeri, Seyed",
,,,,,,,,,,,,,,,,Amin,
MGT,3100,4,Intermed Business Statistic,33%,30%,25%,5%,0%,0%,0%,8%,0%,0%,0%,0%,"Balts, Keith W",
MGT,3100,6,Intermed Business Statistic,39%,53%,6%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Bhatt, Shivan Pankaj",
MGT,3100,7,Intermed Business Statistic,17%,19%,28%,11%,14%,0%,0%,10%,0%,0%,0%,0%,"Yoder, Sara Elizabeth",
MGT,3100,8,Intermed Business Statistic,30%,25%,18%,13%,5%,0%,0%,9%,0%,0%,0%,0%,"Yoder, Sara Elizabeth",
MGT,3100,9,Inter Business Stats (HON),86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Snider, Jeromy Blake",H
MGT,3100,10,Intermed Business Statistic,57%,33%,7%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Snider, Jeromy Blake",
MGT,3100,12,Intermed Business Statistic,64%,31%,2%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Ye, Hongli",
MGT,3120,1,Decision Models for Mana,54%,34%,2%,2%,6%,0%,0%,2%,0%,0%,0%,0%,"Peyton, David Ford",
MGT,3120,2,Decision Models for Mana,55%,38%,3%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Peyton, David Ford",
MGT,3120,6,Decision Models for Mana,68%,24%,6%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Peyton, David Ford",
MGT,3120,100,Decision Models for Mana,50%,42%,6%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Peyton, David Ford",
MGT,3120,101,Decision Models for Mana,10%,28%,36%,9%,6%,0%,0%,9%,0%,0%,0%,0%,"DeToma, Daniel Allan",
MGT,3180,1,Mgt of Info Systems,54%,35%,8%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Abbaraju, Pranith",
MGT,3180,2,Mgt of Info Systems,52%,25%,9%,7%,5%,0%,0%,2%,0%,0%,0%,0%,"Ke, Zhihong",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 113 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MGT,3180,3,Mgt of Info Systems,25%,55%,13%,5%,0%,0%,0%,3%,0%,0%,0%,0%,"Kwag, Giyoon",
MGT,3180,4,Mgt of Info Systems,43%,43%,7%,2%,0%,0%,0%,5%,0%,0%,0%,0%,"Pius Nedumkallel,",
,,,,,,,,,,,,,,,,Jose,
MGT,3180,5,Mgt of Info Systems,70%,26%,3%,1%,0%,0%,0%,0%,0%,0%,0%,0%,"Mo, Jiahui",
MGT,3180,6,Mgt of Info Systems,29%,49%,17%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Shirzadibabakan, Ali",
MGT,3180,7,Mgt of Info Systems,73%,22%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McKenzie, Kevin M",
MGT,3500,1,Business Intel/Data Analyti,58%,33%,3%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Tripp, John Frederick",
MGT,3500,2,Business Intel/Data Analyti,56%,38%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Tripp, John Frederick",
MGT,3900,2,Operations Management,34%,46%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Minetola, Michele",
,,,,,,,,,,,,,,,,Leigh,
MGT,3900,3,Operations Management,46%,41%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Akturk, Mustafa",
,,,,,,,,,,,,,,,,Serkan,
MGT,3900,4,Operations Management,47%,29%,21%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Akturk, Mustafa",
,,,,,,,,,,,,,,,,Serkan,
MGT,3900,5,Operations Management,37%,40%,17%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Minetola, Michele",
,,,,,,,,,,,,,,,,Leigh,
MGT,3900,6,Operations Management,29%,46%,7%,0%,0%,0%,0%,0%,18%,0%,0%,0%,"Roth, Aleda Marie",
MGT,3900,8,Operations Management,43%,46%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Minetola, Michele",
,,,,,,,,,,,,,,,,Leigh,
MGT,3900,9,Operations Management,23%,31%,36%,3%,3%,0%,0%,5%,0%,0%,0%,0%,"Leffakis, Zachary",
,,,,,,,,,,,,,,,,Moran,
MGT,3900,10,Operations Management,20%,53%,20%,0%,3%,0%,0%,5%,0%,0%,0%,0%,"Leffakis, Zachary",
,,,,,,,,,,,,,,,,Moran,
MGT,4000,1,Mgt of Organizational Beh,47%,32%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Suh, Hyunji",
MGT,4000,3,Mgt of Organizational Beh,35%,33%,25%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Roth, Philip L",
MGT,4000,4,Mgt of Organizational Beh,50%,22%,25%,0%,0%,0%,0%,0%,3%,0%,0%,0%,"Sheridan, Sharon",
,,,,,,,,,,,,,,,,Britton,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 114 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MGT,4000,5,Mgt of Organizational Beh,38%,38%,15%,3%,3%,0%,0%,5%,0%,0%,0%,0%,"Sheridan, Sharon",
,,,,,,,,,,,,,,,,Britton,
MGT,4000,6,Mgt of Organizational Beh,51%,29%,12%,2%,0%,0%,0%,5%,0%,0%,0%,0%,"Krivacek, Sara Joy",
MGT,4020,1,Ops Pln and Ctl,14%,38%,38%,5%,3%,0%,0%,3%,0%,0%,0%,0%,"Leffakis, Zachary",
,,,,,,,,,,,,,,,,Moran,
MGT,4080,1,Lean Operations,27%,37%,33%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Fredendall, Lawrence",
,,,,,,,,,,,,,,,,D,
MGT,4110,1,Project Management,47%,40%,9%,0%,2%,0%,0%,2%,0%,0%,0%,0%,"Purvis, Russell L.",
MGT,4120,1,Supplier Management,23%,48%,25%,0%,0%,0%,0%,3%,3%,0%,0%,0%,"Colak, Ahmet",
MGT,4150,1,Business Strategy,8%,54%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,2,Business Strategy,24%,50%,24%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,3,Business Strategy,65%,29%,6%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Sevilla Rovirosa,",
,,,,,,,,,,,,,,,,Ondina,
MGT,4150,4,Business Strategy,63%,34%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sevilla Rovirosa,",
,,,,,,,,,,,,,,,,Ondina,
MGT,4150,5,Business Strategy,28%,56%,14%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,6,Business Strategy,25%,52%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,8,Business Strategy,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kiley, Jason Thomas",
MGT,4150,9,Business Strategy (HON),77%,15%,0%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Ingram, Amy",H
,,,,,,,,,,,,,,,,Elizabeth,
MGT,4150,14,Business Strategy,24%,59%,14%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Ingram, Amy",
,,,,,,,,,,,,,,,,Elizabeth,
MGT,4150,15,Business Strategy,33%,57%,9%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Ingram, Amy",
,,,,,,,,,,,,,,,,Elizabeth,
MGT,4150,16,Business Strategy,17%,50%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liddle, James W",
MGT,4150,17,Business Strategy,61%,39%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kiley, Jason Thomas",
MGT,4150,18,Business Strategy,27%,57%,16%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Simsek, Zeki",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 115 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MGT,4150,19,Business Strategy,42%,46%,11%,0%,0%,0%,0%,1%,0%,0%,0%,0%,"Sagarnaga Castillo,",
,,,,,,,,,,,,,,,,Jose Alfredo,
MGT,4160,1,Special Topics Hr,68%,23%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Scott, Kristin L",
,,,,,,,,,,,,,,,,Damato,
MGT,4230,3,Intern Bus Mgt,19%,27%,29%,8%,10%,0%,0%,6%,0%,0%,0%,0%,"Stewart, Wayne H",
MGT,4230,5,Intern Bus Mgt,46%,38%,13%,2%,1%,0%,0%,0%,0%,0%,0%,0%,"Sagarnaga Castillo,",
,,,,,,,,,,,,,,,,Jose Alfredo,
MGT,4230,7,Intern Bus Mgt,56%,35%,7%,1%,0%,0%,0%,0%,0%,0%,0%,0%,"Peschiera, Gabriela",
,,,,,,,,,,,,,,,,Maria,
MGT,4230,8,Intern Bus Mgt,54%,39%,6%,1%,0%,0%,0%,0%,0%,0%,0%,0%,"Peschiera, Gabriela",
,,,,,,,,,,,,,,,,Maria,
MGT,4230,9,Intern Bus Mgt,31%,59%,3%,3%,0%,0%,0%,5%,0%,0%,0%,0%,"Peschiera, Gabriela",
,,,,,,,,,,,,,,,,Maria,
MGT,4240,1,Global Supply Chain Mana,26%,33%,36%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Colak, Ahmet",
MGT,4270,1,Managing Improvement,32%,46%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fredendall, Lawrence",
,,,,,,,,,,,,,,,,D,
MGT,4310,1,Emp Rights & Resp,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Spooner, Leonard",
,,,,,,,,,,,,,,,,Joseph,
MGT,4350,1,Pers Interviewing,43%,40%,10%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Roth, Philip L",
MGT,4500,1,Desc & Pred Business Anal,36%,54%,4%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Ke, Zhihong",
MGT,4520,1,Business Analysis,56%,36%,6%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Kim, Hongki",
MGT,4540,1,Business Analytics Progra,57%,39%,2%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Kim, Hongki",
MGT,4560,1,Business Data Managemen,42%,45%,9%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Li, He",
MICR,3050,1,General Microbiology,45%,28%,16%,7%,2%,0%,0%,1%,1%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3050,2,General Microbiology,40%,31%,16%,8%,4%,0%,0%,1%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 116 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MICR,3060,1,General Microbiology Lab,79%,13%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,2,General Microbiology Lab,46%,46%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,3,General Microbiology Lab,71%,25%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,4,General Microbiology Lab,78%,17%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,5,General Microbiology Lab,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,6,General Microbiology Lab,61%,26%,9%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,7,General Microbiology Lab,61%,26%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,8,General Microbiology Lab,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,9,General Microbiology Lab,58%,38%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,10,General Microbiology Lab,48%,38%,0%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,11,General Microbiology Lab,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,12,General Microbiology Lab,46%,46%,4%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,13,General Microbiology Lab,74%,17%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
MICR,3060,14,General Microbiology Lab,47%,40%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rudolph, Krista",
,,,,,,,,,,,,,,,,Barrier,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, June 5, 2024",,,,,,,,,,,,,,,,Page 117 of 155,
Grades Report for 202401,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
MICR,3070,1,Microbial Diversity,48%,32%,14%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Whitehead, Kristi",
,,,,,,,,,,,,,,,,James,
MICR,4000,1,Public Health Micro,53%,41%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Whitehead, Kristi",
,,,,,,,,,,,,,,,,James,
MICR,4000,3,Public Health Micro,49%,37%,9%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Whitehead, Kristi",
,,,,,,,,,,,,,,,,James,
MICR,4070,1,Food and Dairy Microbiolo,28%,36%,27%,6%,0%,0%,0%,2%,1%,0%,0%,0%,"Jiang, Xiuping",
MICR,4110,1,Pathogenic Bact,50%,32%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Seekatz, Anna Maria",
MICR,4120,1,Bacterial Physiology,27%,24%,34%,7%,2%,0%,0%,7%,0%,0%,0%,0%,"Kurtz, Harry D.",
MICR,4130,1,Industrial Micro,73%,21%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tzeng, Tzuen-Rong",
,,,,,,,,,,,,,,,,Jeremy,
MICR,4140,1,Basic Immunology,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Rice, Charles D",
MICR,4140,2,Basic Immunology (HON),80%,10%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Rice, Charles D",H
MICR,4170,1,Cancer Biology,45%,39%,12%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Wei, Yanzhang",
MICR,4500,2,Advanced Microbiology La,47%,47%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Abercrombie, John G",
