Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
,,,,,,,,,,,,,,,,Bradford,
HIST,1010,2,History of the U.S. to 1877,11%,53%,25%,4%,1%,0%,0%,5%,0%,0%,0%,0%,"Jeffries, James",
,,,,,,,,,,,,,,,,Bradford,
HIST,1010,3,History of the U.S. to 1877,76%,16%,4%,1%,3%,0%,0%,0%,0%,0%,0%,0%,"Troester, Patrick",
,,,,,,,,,,,,,,,,Thomas,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 83 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HIST,1010,4,History of the U.S. to 1877,67%,23%,5%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Troester, Patrick",
,,,,,,,,,,,,,,,,Thomas,
HIST,1010,5,History of the U.S. to 1877,56%,38%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,6,History of the U.S. to 1877,69%,23%,5%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,7,History of the U.S. to 1877,53%,28%,5%,5%,5%,0%,0%,3%,3%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,8,History of the U.S. to 1877,60%,23%,8%,8%,0%,0%,0%,3%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1020,1,History of the U.S. Since 18,59%,37%,0%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Bartley, Abel A",
HIST,1240,1,Environmental History Sur,73%,10%,13%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Mack, Pamela E",
HIST,1720,2,The West and the World I,64%,24%,9%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Wood Seefeldt, Tara",
,,,,,,,,,,,,,,,,Sue,
HIST,1730,1,The West and the World II,36%,39%,18%,1%,2%,0%,0%,4%,0%,0%,0%,0%,"Moise, Edwin E",
HIST,1730,2,The West and the World II,46%,38%,8%,2%,3%,0%,0%,3%,0%,0%,0%,0%,"Hassell, Stephanie N",
HIST,2140,1,Introduction to Public Hist,86%,7%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,"Catalano, Joshua",
,,,,,,,,,,,,,,,,Casmir,
HIST,2990,2,Seminar: The Historian's Cr,78%,17%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Dunn, Caroline Dunn",
HIST,2990,3,Seminar: The Historian's Cr,88%,0%,0%,6%,6%,0%,0%,0%,0%,0%,0%,0%,"Moore, Rachel Anne",
HIST,3010,1,Am Rev & New Nation,53%,27%,7%,3%,10%,0%,0%,0%,0%,0%,0%,0%,"Catalano, Joshua",
,,,,,,,,,,,,,,,,Casmir,
HIST,3020,1,Age of Jeff Jack Cal,87%,0%,0%,3%,10%,0%,0%,0%,0%,0%,0%,0%,"Morris, Joseph Brent",
HIST,3040,1,Industrialism&Progressive,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Grant, H Roger",
HIST,3050,1,"US: Jazz Age, Dep, War 191",80%,13%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Regan, Amanda",
,,,,,,,,,,,,,,,,Eileen,
HIST,3080,1,US: Reagan/Clinton 1975-P,26%,47%,11%,0%,0%,0%,0%,0%,16%,0%,0%,0%,"Stoil, Rebecca Anna",
HIST,3100,1,History of Religion in the U,53%,20%,7%,0%,7%,0%,0%,13%,0%,0%,0%,0%,"Jemison, Elizabeth L",
HIST,3110,1,African American Hist to 1,64%,29%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,"Bartley, Abel A",
HIST,3180,1,History of American Wom,90%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hilliard, Christine",
,,,,,,,,,,,,,,,,Ryan,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 84 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HIST,3240,1,Hist of the South II,28%,38%,17%,3%,3%,0%,0%,10%,0%,0%,0%,0%,"Andrew, John R",
HIST,3290,1,US Legal History Since 189,91%,6%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Wilson, Lee Brady",
HIST,3330,1,Hist of Mod Japan,8%,52%,32%,0%,0%,0%,0%,4%,4%,0%,0%,0%,"Moise, Edwin E",
HIST,3540,1,Greek World,58%,33%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Langenfeld, Kathryn",
HIST,3610,1,History of Britain to 1688,60%,27%,3%,0%,7%,0%,0%,3%,0%,0%,0%,0%,"Wood Seefeldt, Tara",
,,,,,,,,,,,,,,,,Sue,
HIST,4170,1,History and Memory,56%,25%,0%,6%,6%,0%,0%,6%,0%,0%,0%,0%,"Seefeldt, William",
,,,,,,,,,,,,,,,,Douglas,
HIST,4600,1,The British Empire & Film,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Silvestri, Michael S",
HIST,4700,1,Medieval Women & Gend,68%,21%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,"Dunn, Caroline Dunn",
HIST,4870,1,World War II,67%,14%,14%,0%,0%,0%,0%,0%,5%,0%,0%,0%,"Andrew, John R",
HIST,4880,1,War & Peace in the Mid Ea,85%,10%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Bein, Amit",
HIST,4900,1,History of Civil Rights,55%,18%,0%,0%,0%,0%,0%,9%,18%,0%,0%,0%,"Wilson, Lee Brady",
HIST,4900,2,Historical Hoaxes,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Langenfeld, Kathryn",
HIST,8510,1,Digital Methods for History,78%,11%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Regan, Amanda",
,,,,,,,,,,,,,,,,Eileen,
HIST,8910,1,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Meng, Michael L",
HLTH,2020,400,Introduction to Public Heal,57%,36%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,401,Introduction to Public Heal,40%,48%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2030,1,Health Care Sys,67%,27%,5%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,2030,400,Health Care Sys,81%,16%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Floyd, Sarah Bauer",
HLTH,2400,1,Deter of Hlth Behav,82%,12%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Hague, Sarah",
HLTH,2400,2,Deter of Hlth Behav,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hague, Sarah",
HLTH,2500,1,Population Health and Fitn,80%,16%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2980,1,Human Health and Disease,59%,41%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2980,2,Human Health and Disease,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Tugman, Becky Ann",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 85 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HLTH,2980,3,Human Health and Disease,83%,14%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Hague, Sarah",
HLTH,3030,1,Public Health Comm,90%,0%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Williams, Joel Edward",
HLTH,3100,1,Women's Hlth Issues,84%,12%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Clinkscales, Amelia",
,,,,,,,,,,,,,,,,Beasley,
HLTH,3250,1,Infectious Diseases & Expo,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,3800,1,Epidemiology,58%,42%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,3800,2,Epidemiology,50%,25%,13%,13%,0%,0%,0%,0%,0%,0%,0%,0%,"Zhang, Lu",
HLTH,3800,400,Epidemiology,90%,7%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Davis, Pamela Harley",
,,,,,,,,,,,,,,,,Thornton,
HLTH,3980,1,Health Appraisal Skills,79%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Bott, Jamie Catherine",
HLTH,4190,1,Health Sci Internship Prep,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gorham, Lindsey",
,,,,,,,,,,,,,,,,Brown,
HLTH,4200,1,Hlth Science Intern,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Gorham, Lindsey",
,,,,,,,,,,,,,,,,Brown,
HLTH,4310,1,Public & Environ Hlt,46%,43%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,4700,1,Global Health,75%,17%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Sherry, Julia Caroline",
HLTH,4780,1,Health Policy Ethics and La,36%,50%,5%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Spitler, Hugh Donald",
HLTH,4790,1,Fin Mgmt & Hlth Budg,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Truong, Khoa Dang",
HLTH,4900,1,Res Eval St Pub Hlth,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hunter, Erin Christina",
HLTH,4900,2,Res Eval St Pub Hlth,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hunter, Erin Christina",
HLTH,4970,1,Aspire to Be Well CI,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Dixon, Chloe Greene",
HLTH,8130,500,Population Health and Res,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cartmell, Kathleen",
,,,,,,,,,,,,,,,,Buford,
HLTH,8210,500,Health Research I,55%,36%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Robb, Sara Wagner",
HLTH,8420,1,Applied Eval Methods in H,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Griffin, Sarah F",
HLTH,8890,1,Sem in App Hlth Rsrch & E,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kemper, Karen A",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 86 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HON,2030,5,Ancient Views of History,63%,25%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"An, Yanming",H
HON,2050,1,Architects Doing Architect,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brown, Timothy Burl",H
HON,2060,2,Infrastructure and Culture,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Billinis, Alexander",H
,,,,,,,,,,,,,,,,John,
HON,2060,7,The Science of Ethics,93%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Starkey, Charles",H
HON,2090,5,Global History of Slavery,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hassell, Stephanie N",H
HON,2230,1,NSP Intercultural Comm,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pyle, Andrew",H
,,,,,,,,,,,,,,,,Stephen,
HON,2830,1,Global Policy Process,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Fine, Jeffrey Allen",H
HON,3960,1,Debunking Hlth Pseudoscie,94%,0%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,"Ennis, Elliot",H
HON,3960,2,Leadership/Social Justice,94%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Lewis, Leslie Ann",H
HON,3960,3,Is Democracy Dying?,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lasser, William",H
HON,4000,1,BSP Workshop,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Smith, Sherece",H
,,,,,,,,,,,,,,,,Alexandria,
HON,4000,11,Honors Contract- ENGL 31,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Paxton-Wilson,",H
,,,,,,,,,,,,,,,,Nancy,
HON,4000,23,Honors Contract-POSC 449,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Daniels, Eric D",H
HORT,2110,1,Greenhouse Production,35%,42%,19%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Faust, James",
,,,,,,,,,,,,,,,,Emerson,
HORT,4040,1,Plant Propagation,13%,41%,13%,22%,6%,0%,0%,6%,0%,0%,0%,0%,"Adelberg, Jeffrey W",
HORT,4050,2,Plant Propagation Techniq,77%,15%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Adelberg, Jeffrey W",
HORT,4090,1,Senior Capstone Course,65%,20%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Vincent, Ellen Anita",
HORT,4330,1,Weed Management,27%,45%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Whitwell, Ted",
HORT,4560,1,Vegetable Crops,74%,22%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thavarajah, Dilrukshi",
HP,8280,1,Case St in Preservation Eng,70%,20%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,"Bennett, Craig Miller",
HP,8910,1,Thesis in Historic Pres,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Marcoux, Jon B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 87 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
HPA,1010,1,Careers in Health Professio,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Williams, Harolynn",
HRD,8110,401,Leading the Learning Org,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Shafer, Starrin Renee",
HRD,8250,400,Organization Development,92%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Carter, Angela",
,,,,,,,,,,,,,,,,Danielle,
HRD,8250,401,Organization Development,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Carter, Angela",
,,,,,,,,,,,,,,,,Danielle,
HRD,8800,400,Research Concepts,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Frady, Kristin Kelly",
HRD,8800,401,Research Concepts,76%,18%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Grant, David S",
HUM,3090,1,Studies in Humanities,67%,24%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Foltz, David Charles",
HUM,3090,2,Studies in Humanities,92%,0%,0%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Haynes, Cynthia Ann",
IE,2100,1,Design & Analysis of Work,44%,52%,3%,0%,1%,0%,0%,0%,0%,0%,0%,0%,"Aviles, Jessica",
IE,2140,1,Seminar in Industrial Engr,0%,0%,0%,0%,0%,95%,4%,1%,0%,0%,0%,0%,"Magagnotti, Mariah",
,,,,,,,,,,,,,,,,Soibhan,
IE,3010,1,Systems Design I,57%,33%,6%,0%,0%,0%,0%,2%,1%,0%,0%,0%,"Garrett, Sandra Kay",
IE,3600,1,Industrial Apps of Prob/Sta,29%,28%,29%,11%,2%,0%,0%,1%,0%,0%,0%,0%,"Isik, Tugce",
IE,3610,2,Industrial App of Prob/Stat,38%,32%,16%,8%,3%,0%,0%,3%,0%,0%,0%,0%,"Rahimian, Hamed",
IE,3800,1,Deterministic Operations R,36%,35%,21%,4%,4%,0%,0%,1%,0%,0%,0%,0%,"Song, Yongjia",
IE,3810,1,Probabilistic Operations Rs,13%,31%,29%,11%,9%,0%,0%,7%,0%,0%,0%,0%,"Khademi, Amin",
IE,3840,1,Engr Econ Analysis,38%,20%,22%,15%,0%,0%,0%,5%,0%,0%,0%,0%,"Melloy, Brian J",
IE,3860,1,Production Planning & Con,27%,38%,28%,3%,3%,0%,0%,1%,0%,0%,0%,0%,"Taaffe, Kevin M",
IE,4040,19,CI: IE Tools at Work in Com,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Magagnotti, Mariah",
,,,,,,,,,,,,,,,,Soibhan,
IE,4300,1,Human Fact Engr in Health,48%,42%,3%,5%,0%,0%,0%,2%,0%,0%,0%,0%,"Neyens, David M",
IE,4400,1,Decision Support Systems,53%,22%,9%,7%,5%,0%,0%,3%,0%,0%,0%,0%,"Magagnotti, Mariah",
,,,,,,,,,,,,,,,,Soibhan,
IE,4610,1,Quality Engineering,38%,46%,13%,0%,1%,0%,0%,1%,0%,0%,0%,0%,"Magagnotti, Mariah",
,,,,,,,,,,,,,,,,Soibhan,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 88 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
IE,4620,1,Six Sigma Quality,49%,44%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kabadurmus, Ozgur",
IE,4640,1,Service Systems Engineerin,15%,34%,28%,17%,2%,0%,0%,4%,0%,0%,0%,0%,"Isik, Tugce",
IE,4650,1,Facilities Planning & Desig,77%,13%,6%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Kurz, Mary Elizabeth",
IE,4670,1,Systems Design II,61%,37%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Messer, Jeffery B",
IE,4820,1,Systems Modeling,45%,35%,14%,2%,1%,0%,0%,2%,0%,0%,0%,0%,"Kabadurmus, Ozgur",
IE,4880,1,Human Factors Eng,38%,59%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Franca Barbieri,",
,,,,,,,,,,,,,,,,Dechristian,
IE,6300,1,Human Fact Engr in Health,54%,31%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Neyens, David M",
IE,6620,1,Six Sigma Quality,52%,48%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kabadurmus, Ozgur",
IE,6640,1,Service Systems Engineerin,57%,43%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Isik, Tugce",
IE,6840,1,Applied Engineering Econo,63%,0%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Melloy, Brian J",
IE,8490,1,Markov Decision Processes,78%,6%,0%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Luo, Qi",
IE,8520,1,Prescriptive Analytics,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Magagnotti, Mariah",
,,,,,,,,,,,,,,,,Soibhan,
IE,8540,1,SC & Logistics Modeling I,50%,43%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Ferrell, William G",
IE,8580,1,Case Study Supply Chn & L,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kabadurmus, Ozgur",
IE,8810,1,Metaheuristics,70%,30%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kurz, Mary Elizabeth",
IE,8900,1,HF Research Design & Anal,19%,63%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Srinivasan, Divya",
IE,8930,2,HF Research Design & Anal,19%,63%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Srinivasan, Divya",
INT,1510,1,UPIC Internship PT 1,0%,0%,0%,0%,0%,90%,8%,2%,0%,0%,0%,0%,"Robinson, Lisa Marie",
INT,1520,1,UPIC Internship PT 2,0%,0%,0%,0%,0%,90%,10%,0%,0%,0%,0%,0%,"Kelley-Hall, Caren",
INT,1530,1,UPIC Internship PT 3,0%,0%,0%,0%,0%,85%,13%,2%,0%,0%,0%,0%,"Kelley-Hall, Caren",
INT,1540,1,UPIC Internship PT 4,0%,0%,0%,0%,0%,93%,3%,3%,0%,0%,0%,0%,"Kelley-Hall, Caren",
INT,2520,1,UPIC Internship FT 2,0%,0%,0%,0%,0%,86%,14%,0%,0%,0%,0%,0%,"Kelley-Hall, Caren",
INT,8010,1,Graduate Student Internsh,0%,0%,0%,0%,0%,92%,6%,2%,0%,0%,0%,0%,"Johnson, Miranda",
,,,,,,,,,,,,,,,,Louise,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 89 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
INT,8010,3,Graduate Student Internsh,0%,0%,0%,0%,0%,83%,17%,0%,0%,0%,0%,0%,"Johnson, Miranda",
,,,,,,,,,,,,,,,,Louise,
IS,1010,1,CCA International Experien,0%,0%,0%,0%,0%,70%,30%,0%,0%,0%,0%,0%,"Wilson, Meredith",
,,,,,,,,,,,,,,,,Fant,
IS,1010,3,CCA International Experien,0%,0%,0%,0%,0%,91%,7%,1%,0%,0%,0%,0%,"Wilson, Meredith",
,,,,,,,,,,,,,,,,Fant,
ITAL,1010,1,Elementary Italian,67%,21%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Julia",
ITAL,1010,2,Elementary Italian,50%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Julia",
ITAL,1020,1,Elementary Italian,85%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Risso, Roberto",
ITAL,1020,2,Elementary Italian,69%,25%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Schmidt, Julia",
ITAL,2010,1,Intermediate Italian,68%,21%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmidt, Julia",
ITAL,2020,1,Intermediate Italian,78%,11%,0%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Barattoni, Luca",
JAPN,1010,1,Elementary Japanese,58%,15%,4%,4%,8%,0%,0%,8%,4%,0%,0%,0%,"Saito, Kumiko",
JAPN,1020,1,Elementary Japanese,46%,35%,15%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Saito, Satomi",
JAPN,2010,1,Intermed Japanese,38%,38%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saito, Satomi",
JAPN,2020,1,Intermed Japanese,53%,33%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saito, Satomi",
JAPN,3060,1,Japanese Conversation & C,75%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saito, Kumiko",
JAPN,4010,1,Japanese Lit in Translation,81%,12%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Saito, Kumiko",
JAPN,4560,1,Japanese Film,29%,50%,8%,8%,0%,0%,0%,4%,0%,0%,0%,0%,"Saito, Satomi",
JUST,2050,1,Professional Development,64%,20%,7%,4%,4%,0%,0%,1%,0%,0%,0%,0%,"Britz, Margaret Tina",
JUST,2880,1,The Criminal Justice Syste,92%,0%,4%,0%,1%,0%,0%,3%,0%,0%,0%,0%,"Burton, Catherine",
,,,,,,,,,,,,,,,,Elizabeth,
JUST,2880,2,The Criminal Justice Syste,15%,41%,26%,8%,5%,0%,0%,5%,2%,0%,0%,0%,"Britz, Margaret Tina",
JUST,2890,1,Criminology,92%,4%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Burton, Catherine",
,,,,,,,,,,,,,,,,Elizabeth,
JUST,2890,2,Criminology,50%,38%,6%,2%,4%,0%,0%,0%,0%,0%,0%,0%,"Torres Ayala, Jose",
,,,,,,,,,,,,,,,,Alexis,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 90 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
JUST,2890,3,Criminology,35%,22%,35%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Costello, Matthew",
,,,,,,,,,,,,,,,,John,
JUST,4130,1,Race and Crime,67%,23%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Torres Ayala, Jose",
,,,,,,,,,,,,,,,,Alexis,
JUST,4280,1,Criminal Law,39%,37%,20%,2%,0%,0%,0%,2%,0%,0%,0%,0%,"Hester, Rhys A",
JUST,4860,1,CI in CJ: Gangsterism in Fil,93%,0%,0%,3%,0%,0%,0%,0%,3%,0%,0%,0%,"Britz, Margaret Tina",
JUST,4880,1,Ethics in Criminal Justice,65%,27%,6%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Brooks, Nathanael",
,,,,,,,,,,,,,,,,Gordon,
JUST,4910,1,Policing,62%,36%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"McLean, Kyle David",
JUST,4920,1,Justice Leadership Practicu,90%,0%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Britz, Margaret Tina",
JUST,4940,1,Organized Crime,38%,38%,18%,4%,0%,0%,0%,0%,2%,0%,0%,0%,"Britz, Margaret Tina",
