Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
GEOL,1030,12,Physical Geol Lab,64%,23%,9%,0%,5%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,13,Physical Geol Lab,61%,39%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,14,Physical Geol Lab,86%,5%,0%,0%,0%,0%,0%,9%,0%,"Coulson, Alan B",
GEOL,1030,17,Physical Geol Lab,82%,14%,5%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,18,Physical Geol Lab,68%,23%,5%,5%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1030,19,Physical Geol Lab,50%,50%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
GEOL,1120,1,Earth Resources,49%,33%,14%,3%,1%,0%,0%,1%,0%,"Scribner, Emily Don",
GEOL,1140,1,Earth Resources Lab,54%,31%,11%,2%,2%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,1200,1,Natural Hazards,71%,19%,9%,1%,0%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,1200,2,Natural Hazards,81%,11%,7%,0%,0%,0%,0%,0%,0%,"Scribner, Emily Don",
GEOL,2050,1,Mineralogy & Intro Petrology,47%,33%,0%,7%,7%,0%,0%,0%,7%,"Shuller-Nickles, Lindsay Carmell",
GEOL,2070,1,Min & Intro Pet Lab,73%,7%,13%,0%,7%,0%,0%,0%,0%,"Fidler, Mary Katherine",
GEOL,2700,1,Sustainable Water,70%,30%,0%,0%,0%,0%,0%,0%,0%,"Lazar, Kelly Best",
GEOL,2750,1,Field Methods,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Brame, Scott E",
GEOL,3000,1,Environmental Geology,71%,13%,5%,0%,8%,0%,0%,3%,0%,"Flinchum, Brady Adams",
GEOL,3020,1,Structural Geology,58%,25%,17%,0%,0%,0%,0%,0%,0%,"Pullen, Alexander Thomas",
GEOL,4030,1,Invertebrate Paleontology,27%,18%,18%,0%,0%,0%,0%,36%,0%,"Smith, Neil A",
GEOL,4500,1,Paleoclimate,56%,33%,11%,0%,0%,0%,0%,0%,0%,"Pullen, Alexander Thomas",
GEOL,4500,2,Oceanography,44%,36%,8%,5%,0%,0%,0%,8%,0%,"Bregy, Joshua Caleb",
GEOL,4910,1,Research Synthesis I,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Coulson, Alan B",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 74 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
GEOL,6820,1,Groundwater & Contam Transport,50%,33%,17%,0%,0%,0%,0%,0%,0%,"Roudini, Soheil",
GEOL,8610,1,Geology Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Popat, Sudeep",
GER,1010,1,Elementary German,56%,28%,11%,0%,0%,0%,0%,6%,0%,"Ferrell, J Lee",
GER,1010,2,Elementary German,43%,50%,7%,0%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
GER,1020,1,Elementary German,67%,13%,21%,0%,0%,0%,0%,0%,0%,"Ferrell, J Lee",
GER,2010,1,Intermediate German,28%,36%,20%,12%,4%,0%,0%,0%,0%,"Schmidt, Johannes",
GER,2020,1,Intermediate German,31%,50%,6%,6%,0%,0%,0%,6%,0%,"Stoicea, Gabriela",
GER,3060,1,German Short Story,60%,30%,0%,0%,0%,0%,0%,10%,0%,"Stoicea, Gabriela",
GER,4160,1,German for Int'l Business II,71%,0%,14%,0%,0%,0%,0%,14%,0%,"Ferrell, J Lee",
GLCH,1550,1,Debunking Pseudoscience,95%,0%,0%,0%,0%,0%,0%,5%,0%,"Ennis, Elliot",
GLCH,3510,1,Marginality & Health Outcomes,47%,30%,0%,0%,13%,0%,0%,10%,0%,"Koci, Anne Christine",
HCC,8310,1,Fundamentals of Hcc,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Ullmer, Brygg Anders",
HCC,8330,1,HCC Research Methods,54%,46%,0%,0%,0%,0%,0%,0%,0%,"Caine, Kelly E",
HCC,8880,6,Dir Projects Human Center Comp,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Knijnenburg, Bart",
HCC,9500,1,HATLab seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Knijnenburg, Bart",
HCC,9910,8,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"McNeese, Nathaniel J",
HCG,9910,402,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Boccuto, Luigi",
HIST,1000,1,History of Clemson University,89%,5%,3%,0%,0%,0%,0%,3%,1%,"Catalano, Joshua Casmir",
HIST,1010,1,History of the U.S. to 1877,19%,47%,32%,3%,0%,0%,0%,0%,0%,"Jeffries, James Bradford",
HIST,1010,2,History of the U.S. to 1877,28%,49%,21%,0%,0%,0%,0%,3%,0%,"Jeffries, James Bradford",
HIST,1010,3,History of the U.S. to 1877,59%,33%,6%,0%,1%,0%,0%,0%,0%,"Hepworth, Jonathan David",
HIST,1010,4,History of the U.S. to 1877,48%,40%,6%,2%,2%,0%,0%,1%,1%,"Hepworth, Jonathan David",
HIST,1010,5,History of the U.S. to 1877,50%,30%,18%,3%,0%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1010,6,History of the U.S. to 1877,48%,28%,15%,5%,0%,0%,0%,5%,0%,"Baker, Andrew H",
HIST,1010,7,History of the U.S. to 1877,43%,33%,23%,3%,0%,0%,0%,0%,0%,"Baker, Andrew H",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 75 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
HIST,1010,8,History of the U.S. to 1877,54%,22%,16%,8%,0%,0%,0%,0%,0%,"Baker, Andrew H",
HIST,1020,1,History of the U.S. Since 1877,23%,36%,27%,5%,5%,0%,0%,5%,0%,"Andrew, John R",
HIST,1220,1,"Hist, Tech & Society",60%,24%,7%,2%,4%,0%,0%,3%,0%,"Mack, Pamela E",
HIST,1720,1,The West and the World I,50%,35%,10%,2%,1%,0%,0%,1%,0%,"Langenfeld, Kathryn A",
HIST,1720,2,The West and the World I,83%,13%,4%,0%,0%,0%,0%,0%,0%,"Wood Seefeldt, Tara Sue",
HIST,1730,1,The West and the World II,78%,12%,5%,2%,3%,0%,0%,0%,0%,"Burns, James M.",
HIST,1930,1,Modern World History,96%,4%,0%,0%,0%,0%,0%,0%,0%,"Azizi, Arash",
HIST,1930,2,Modern World History,81%,15%,0%,0%,0%,0%,0%,4%,0%,"Hoge, Emily Elisabeth",
HIST,2990,2,Seminar: The Historian's Craft,74%,21%,5%,0%,0%,0%,0%,0%,0%,"Silvestri, Michael S",
HIST,3010,1,Am Rev & New Nation,57%,33%,7%,0%,0%,0%,0%,3%,0%,"Catalano, Joshua Casmir",
HIST,3120,1,Afr Amer Hist 1877 to Present,72%,17%,3%,0%,0%,0%,0%,7%,0%,"Bartley, Abel A",
HIST,3180,1,History of American Women,87%,10%,0%,3%,0%,0%,0%,0%,0%,"Regan, Amanda Eileen",
HIST,3260,1,Hist American Transportation,93%,0%,0%,0%,0%,0%,0%,7%,0%,"Barczewski, Stephanie L",
HIST,3280,1,US Legal History to 1890,80%,13%,3%,0%,3%,0%,0%,0%,0%,"Wilson, Lee Brady",
HIST,3300,1,Hist of Mod China,19%,33%,33%,0%,5%,0%,0%,10%,0%,"Moise, Edwin E",
HIST,3350,1,Hist of South Asia 1500-Pres,63%,25%,6%,6%,0%,0%,0%,0%,0%,"Venkatesh, Archana",
HIST,3360,1,The Indian Ocean World,29%,43%,7%,0%,7%,0%,0%,14%,0%,"Hassell, Stephanie N",
HIST,3550,1,Roman World,66%,34%,0%,0%,0%,0%,0%,0%,0%,"Langenfeld, Kathryn A",
HIST,3670,1,Modern Ireland,69%,21%,3%,0%,0%,0%,0%,3%,3%,"Silvestri, Michael S",
HIST,3700,1,Medieval History,41%,34%,14%,3%,7%,0%,0%,0%,0%,"Dunn, Caroline Dunn",
HIST,3860,1,Hist Soviet Union,77%,23%,0%,0%,0%,0%,0%,0%,0%,"Hoge, Emily Elisabeth",
HIST,3890,4,Cemetery Project,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Collini, Sara Elizabeth",
HIST,3900,1,Modern Military History,20%,40%,27%,3%,3%,0%,0%,3%,3%,"Moise, Edwin E",
HIST,3910,1,Post World War II World,67%,27%,0%,0%,0%,0%,0%,0%,7%,"Stoil, Rebecca Anna",
HIST,3920,1,Hist U S Environment,57%,30%,3%,0%,0%,0%,0%,10%,0%,"Stoil, Rebecca Anna",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 76 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
HIST,3980,1,American Military Hist to 1916,43%,43%,10%,5%,0%,0%,0%,0%,0%,"Andrew, John R",
HIST,4000,2,The Old South & Slavery,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Morris, Joseph Brent",
HIST,4700,1,History of the Book to 1800,79%,16%,0%,0%,5%,0%,0%,0%,0%,"Wood Seefeldt, Tara Sue",
HIST,4900,1,National Parks A GlobalHistory,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Barczewski, Stephanie L",
HIST,4900,2,Cinema & Local History,61%,28%,11%,0%,0%,0%,0%,0%,0%,"Burns, James M.",
HIST,4900,3,Plague&War in Medieval Europe,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Dunn, Caroline Dunn",
HIST,4930,1,Slavery & Film,64%,36%,0%,0%,0%,0%,0%,0%,0%,"Bartley, Abel A",
HIST,8700,1,Global Intellectual History,80%,10%,0%,0%,0%,0%,0%,0%,10%,"Meng, Michael L",
HIST,8910,1,Master's Thesis Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Meng, Michael L",
HLTH,2020,1,Introduction to Public Health,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,2,Introduction to Public Health,56%,41%,3%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,3,Introduction to Public Health,67%,30%,0%,0%,4%,0%,0%,0%,0%,"Tugman, Becky Ann",
HLTH,2020,4,Introduction to Public Health,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Gorham, Lindsey Brown",
HLTH,2020,5,Introduction to Public Health,74%,26%,0%,0%,0%,0%,0%,0%,0%,"Novakovic, Christianna Danielle",
HLTH,2020,400,Introduction to Public Health,68%,25%,7%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2020,401,Introduction to Public Health,62%,35%,4%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart",
HLTH,2030,1,Health Care Sys,67%,23%,8%,0%,0%,0%,0%,2%,0%,"Novakovic, Christianna Danielle",
HLTH,2030,401,Health Care Sys,78%,14%,0%,6%,0%,0%,0%,0%,3%,"Novakovic, Christianna Danielle",
HLTH,2400,1,Deter of Hlth Behav,67%,26%,3%,0%,5%,0%,0%,0%,0%,"Hague, Sarah",
HLTH,2400,2,Deter of Hlth Behav,84%,11%,3%,0%,3%,0%,0%,0%,0%,"Hague, Sarah",
HLTH,2600,1,Medical Terminology & Comm,96%,1%,3%,0%,0%,0%,0%,0%,0%,"Owen, Shannon Slate",
HLTH,2980,1,Human Health and Disease,86%,11%,0%,0%,0%,0%,0%,3%,0%,"Tugman, Becky Ann",
HLTH,2980,3,Human Health and Disease,87%,10%,1%,0%,1%,0%,0%,0%,0%,"Owen, Shannon Slate",
HLTH,3100,1,Women's Hlth Issues,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Clinkscales, Amelia Beasley",
HLTH,3400,1,Hlth Prom Prog Plan,90%,5%,0%,0%,5%,0%,0%,0%,0%,"Hague, Sarah",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 77 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
HLTH,3610,1,Int Health Care Econ,67%,28%,6%,0%,0%,0%,0%,0%,0%,"Truong, Khoa Dang",
HLTH,3610,2,Int Health Care Econ,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Truong, Khoa Dang",
HLTH,3800,1,Epidemiology,79%,18%,3%,0%,0%,0%,0%,0%,0%,"Falta, Deborah Alma",
HLTH,3800,2,Epidemiology,89%,9%,0%,0%,0%,0%,0%,3%,0%,"Fan, Qiping",
HLTH,3800,400,Epidemiology,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Davis, Pamela Harley Thornton",
HLTH,3980,1,Health Appraisal Skills,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Staton, Tanya Lee",
HLTH,3990,1,Internship Abroad Prep Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Sherry, Julia Caroline",
HLTH,4000,1,Determining Best Practices,82%,9%,0%,0%,0%,0%,0%,9%,0%,"Falta, Deborah Alma",
HLTH,4900,1,Res Eval St Pub Hlth,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Hunter, Erin Christina",
HLTH,4900,2,Res Eval St Pub Hlth,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Hunter, Erin Christina",
HLTH,4970,2,Assess. Student Health CI,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Goree, Jennifer Margaret",
HLTH,8000,1,Introduction to Public Health,75%,13%,13%,0%,0%,0%,0%,0%,0%,"Rolke, Laura Jane",
HLTH,8030,400,Theories and Determ of Health,75%,21%,4%,0%,0%,0%,0%,0%,0%,"Stover, Amanda Nicole",
HLTH,8120,400,Clinical and Translational Sci,60%,20%,0%,0%,0%,0%,0%,0%,20%,"Floyd, Sarah Bauer",
HLTH,8120,500,Clinical and Translational Sci,73%,13%,0%,0%,0%,0%,0%,13%,0%,"Floyd, Sarah Bauer",
HLTH,8210,400,Health Research I,69%,31%,0%,0%,0%,0%,0%,0%,0%,"Gormley, Mirinda A",
HLTH,8890,1,Sem in App Hlth Rsrch & Eval,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Kemper, Karen A",
HON,1910,1,Streaming Popular Feminisms,94%,0%,0%,0%,0%,0%,0%,6%,0%,"Pocratsky, Briana",H
HON,1910,2,Women in World Religions,78%,11%,11%,0%,0%,0%,0%,0%,0%,"Stephens, Robert J",H
HON,2020,1,Who Decides What's Cool?,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Fine, Amanda Cooper",H
HON,2020,3,The Science of Ethics,90%,0%,0%,0%,0%,0%,0%,10%,0%,"Starkey, Charles",H
HON,2030,1,Putin's World,76%,24%,0%,0%,0%,0%,0%,0%,0%,"Volkova, Olga Anatolyevna",H
HON,2210,1,Disney as Cultural Adaptation,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Bryan, Peter C",H
HON,2210,2,The Literary Cathedral,89%,5%,0%,0%,5%,0%,0%,0%,0%,"Widgren, Kenneth David",H
HON,2210,4,Reading Video Games,83%,11%,6%,0%,0%,0%,0%,0%,0%,"McKelvey, Richard Seth",H
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 78 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
HON,2990,1,BSP Workshop,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Smith, Sherece Alexandria",H
HON,2990,2,NSP Workshop,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Fuller, Kristin McKenzie",H
HON,3960,2,Solving World Problems,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Taydas, Zeynep",H
HON,3980,4,CI: Developing Math Puzzles,86%,0%,0%,0%,0%,0%,0%,14%,0%,"Calkin, Neil J",H
HON,4000,1,Honors Contract-ECON 4100,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Tamura, Robert F",H
HON,4000,33,Honors Contract-NURS 4030,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Black, Frances Green",H
HON,4000,34,Honors Contract-POSC 3530,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Turner, Brandon P",H
HON,4000,43,Honors Contract-NURS 4010,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Garrard, Lindsey Rebecca",H
HORT,1010,1,Horticulture,89%,8%,3%,0%,0%,0%,0%,0%,0%,"Vincent, Ellen Anita",
HORT,2120,1,Turfgrass Culture,40%,44%,12%,2%,0%,0%,0%,2%,0%,"Liu, Haibo",
HORT,2130,1,Turfgrass Culture Lab,79%,11%,11%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
HORT,2130,2,Turfgrass Culture Lab,58%,33%,8%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
HORT,2810,1,Internship II,86%,7%,0%,0%,0%,0%,0%,7%,0%,"Vincent, Ellen Anita",
HORT,3030,1,Woody Landscape Plant ID & Use,23%,23%,23%,15%,10%,0%,0%,5%,0%,"Polomski, Robert F",
HORT,3080,1,Sust Landsc Des Install Maint,82%,15%,3%,0%,0%,0%,0%,0%,0%,"Vincent, Ellen Anita",
HORT,4000,1,Plant Physio in Cont Env Agr,33%,17%,0%,0%,0%,0%,0%,50%,0%,"Jeong, Byoung Ryong",
HORT,4080,7,Sustainable Landscape Demo Gar,92%,8%,0%,0%,0%,0%,0%,0%,0%,"Vincent, Ellen Anita",
HORT,4120,1,Adv Turfgrass Mgt,50%,50%,0%,0%,0%,0%,0%,0%,0%,"McCarty, Lambert B",
HORT,4400,1,Hydroponics,48%,29%,14%,0%,0%,0%,0%,0%,10%,"Faust, James Emerson",
HORT,8120,2,Plant Physio in Cont Env Agr,33%,50%,0%,0%,0%,0%,0%,17%,0%,"Jeong, Byoung Ryong",
HP,8010,1,Preservation Law and Econ,81%,19%,0%,0%,0%,0%,0%,0%,0%,"Turner, Brian R",
HP,8020,1,Hist Preserv Research Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Marcoux, Jon B",
HP,8190,1,"Investig, Docum, Conservation",83%,8%,0%,0%,0%,0%,0%,8%,0%,"Leifeste, Amalia T",
HP,8920,2,ST Inevitable Inundation,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Leifeste, Amalia T",
HPA,1010,2,Careers in Health Professions,0%,0%,0%,0%,0%,95%,0%,5%,0%,"Williams, Harolynn",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 79 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
HRD,8300,400,Concepts of H R D,92%,0%,8%,0%,0%,0%,0%,0%,0%,"Carter, Angela Danielle",
HRD,8300,401,Concepts of H R D,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Carter, Angela Danielle",
HRD,8470,400,Instru System Design,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Lombardozzi, Catherine Marie",
IE,2100,1,Design & Analysis of Work Syst,48%,37%,12%,0%,3%,0%,0%,0%,0%,"Dixon, Emma Elizabeth",
IE,2140,1,Seminar in Industrial Engr,0%,0%,0%,0%,0%,96%,3%,1%,0%,"Magagnotti, Mariah Soibhan",
IE,3010,1,Systems Design I,72%,19%,6%,0%,0%,0%,0%,3%,0%,"Messer, Jeffery B",
IE,3600,1,Industrial Apps of Prob/Stat I,27%,27%,27%,0%,3%,0%,0%,15%,0%,"Kharoufeh, Jeffrey Paul",
IE,3610,1,Industrial App of Prob/Stat II,50%,22%,18%,4%,3%,0%,0%,3%,0%,"Rahimian, Hamed",
IE,3800,1,Deterministic Operations Rsrch,72%,19%,5%,0%,2%,0%,0%,2%,0%,"Luo, Qi",
IE,3810,1,Probabilistic Operations Rsrch,57%,30%,9%,1%,1%,0%,0%,1%,0%,"Sharkey, Thomas Christos",
IE,3840,1,Engr Econ Analysis,84%,7%,5%,0%,0%,0%,0%,3%,0%,"Chavez-Negrete, Raul Alberto",
IE,3860,1,Production Planning & Control,74%,18%,5%,0%,2%,0%,0%,2%,0%,"Magagnotti, Mariah Soibhan",
IE,4040,15,CI: Healthcare Logistics,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Taaffe, Kevin M",
IE,4040,19,CI: IE Tools at Work in Comm,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Magagnotti, Mariah Soibhan",
IE,4400,1,Decision Support Systems,62%,15%,8%,4%,9%,0%,0%,3%,0%,"Magagnotti, Mariah Soibhan",
IE,4460,1,Model & Analysis Mfg Systems,35%,35%,12%,6%,6%,0%,0%,6%,0%,"Ferrell, William G",
IE,4500,1,Hum Fac Device Design/Analysis,40%,53%,7%,0%,0%,0%,0%,0%,0%,"Cha, Jackie Soyoun",
IE,4610,1,Quality Engineering,76%,18%,3%,1%,0%,0%,0%,1%,0%,"Li, Dan",
IE,4620,1,Six Sigma Quality,81%,16%,2%,2%,0%,0%,0%,0%,0%,"Magagnotti, Mariah Soibhan",
IE,4650,1,Facilities Planning & Design,26%,47%,19%,6%,0%,0%,0%,2%,0%,"Ferrell, William G",
IE,4670,1,Systems Design II,48%,50%,0%,0%,0%,0%,0%,2%,0%,"Messer, Jeffery B",
IE,4820,1,Systems Modeling,65%,25%,8%,1%,0%,0%,0%,1%,0%,"Taaffe, Kevin M",
IE,4850,1,Survey of Optimization Methods,58%,25%,4%,0%,4%,0%,0%,8%,0%,"Song, Yongjia",
IE,4880,1,Human Factors Eng,56%,44%,0%,0%,0%,0%,0%,0%,0%,"Upadhyay, Bhargav Vipul",
IE,4880,2,Human Factors Eng,71%,26%,3%,0%,0%,0%,0%,0%,0%,"Upadhyay, Bhargav Vipul",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 80 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
IE,4890,1,Indust Ergonomics & Automation,43%,39%,13%,0%,0%,0%,0%,4%,0%,"Cha, Jackie Soyoun",
IE,6460,1,Model & Analysis Mfg Systems,67%,25%,8%,0%,0%,0%,0%,0%,0%,"Ferrell, William G",
IE,6650,1,Facilities Planning & Design,20%,40%,40%,0%,0%,0%,0%,0%,0%,"Ferrell, William G",
IE,6850,1,Survey of Optimization Methods,77%,23%,0%,0%,0%,0%,0%,0%,0%,"Song, Yongjia",
IE,8000,1,Human Factors Eng,40%,45%,13%,0%,0%,0%,0%,1%,1%,"Hegde, Sudeep",
IE,8030,1,Engr Optimization and Apps,49%,38%,9%,0%,4%,0%,0%,0%,0%,"Tucker, Emily",
IE,8060,1,Biomechanics and Ergonomics,63%,31%,0%,0%,0%,0%,0%,0%,6%,"Aviles, Jessica",
IE,8090,1,Model Sys Under Risk,85%,13%,1%,0%,0%,0%,0%,0%,0%,"Li, Dan",
IE,8530,1,Foundations of Quality,67%,17%,8%,0%,0%,0%,0%,8%,0%,"Chavez-Negrete, Raul Alberto",
IE,8780,1,Fndns of Probability for IE,63%,25%,13%,0%,0%,0%,0%,0%,0%,"Kharoufeh, Jeffrey Paul",
IE,8900,1,PhD Seminar,94%,6%,0%,0%,0%,0%,0%,0%,0%,"Chalil Madathil, Kapil",
INNO,3990,3,CI- Watt Appl Artificial Intel,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Ehrett, Carl E",
INNO,4990,5,CI - Media Forensics Hub,93%,0%,0%,0%,0%,0%,0%,7%,0%,"Linvill, Darren L",
INT,1510,1,UPIC Internship PT 1,0%,0%,0%,0%,0%,91%,8%,2%,0%,"Robinson, Lisa Marie",
INT,1520,1,UPIC Internship PT 2,0%,0%,0%,0%,0%,89%,11%,0%,0%,"Kelley-Hall, Caren",
INT,1530,1,UPIC Internship PT 3,0%,0%,0%,0%,0%,92%,6%,2%,0%,"Kelley-Hall, Caren",
INT,2010,1,Off-Campus Internship FT 1,0%,0%,0%,0%,0%,88%,12%,0%,0%,"Johnson, Miranda Louise",
INT,2510,1,UPIC Internship FT 1,0%,0%,0%,0%,0%,86%,5%,10%,0%,"Robinson, Lisa Marie",
INT,2520,1,UPIC Internship FT 2,0%,0%,0%,0%,0%,82%,0%,18%,0%,"Kelley-Hall, Caren",
INT,8010,2,Graduate Student Internship,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Johnson, Miranda Louise",
INT,8010,4,Graduate Student Internship,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Johnson, Miranda Louise",
ITAL,1010,1,Elementary Italian,55%,23%,9%,5%,5%,0%,0%,5%,0%,"Schmidt, Julia",
ITAL,1010,3,Elementary Italian,55%,35%,10%,0%,0%,0%,0%,0%,0%,"Schmidt, Julia",
ITAL,1020,1,Elementary Italian,63%,21%,17%,0%,0%,0%,0%,0%,0%,"Schmidt, Julia",
ITAL,2010,2,Intermediate Italian,79%,16%,5%,0%,0%,0%,0%,0%,0%,"Risso, Roberto",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 81 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
ITAL,2020,1,Intermediate Italian,92%,4%,0%,0%,4%,0%,0%,0%,0%,"Barattoni, Luca",
JAPN,1010,1,Elementary Japanese,80%,15%,0%,0%,5%,0%,0%,0%,0%,"Saito, Kumiko",
JAPN,1010,2,Elementary Japanese,60%,30%,0%,5%,0%,0%,0%,5%,0%,"Saito, Kumiko",
JAPN,2010,1,Intermed Japanese,40%,40%,20%,0%,0%,0%,0%,0%,0%,"Saito, Satomi",
